"Company Code Code","Employee ID","PERNER","Approval Status","Entry Date","WBS / SO Name","Cost Center Name","Labor Type Name","Job Activity Type","Task Name","Time Type","Attendance Type Code","Billable Indicator","Hours (Current)","Rate Type","Short Time Entry ID","Time Off Booking ID","Comments","WBS Type","Task Task Type","New Remaining Work","Customer 1","Customer 2","Customer 3","GSAP Billable Flag","Time Off Type Description","Master WBS (SO, WO)","Project Type","IWO Indicator","Parent WBS","Company Code Name","Task Name (Full Path)","Time Entry ID","Employee Type Name","Timesheet Period","Location Name","Login Name","User","IWO WBS Element","Work Order ID","Parent Service Order","CWF C1 alternate ID","Parent Project"
"COMPASS","29091097","","Approved","15/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59921","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","a8183879-e8ed-49a6-8f18-21b1b02c6297","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091097@sittest.com","Wesell, Zam 29091097 29091097@sittest.com","","HPWO00091442","","",""
"COMPASS","29091097","","Approved","16/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59922","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","509b8b40-d960-4b5e-ba8c-ec4c547bba2c","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091097@sittest.com","Wesell, Zam 29091097 29091097@sittest.com","","HPWO00091442","","",""
"COMPASS","29091097","","Approved","17/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59940","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","d2e0d86b-e936-4e87-9c1e-56d392999b71","Agency Contractor","17/05/2021 - 23/05/2021","Ireland","29091097@sittest.com","Wesell, Zam 29091097 29091097@sittest.com","","HPWO00091442","","",""
"COMPASS","29091100","","Approved","10/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","4.00","Straight Time","60149","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","a5363518-49f6-4e66-92a7-fbecd62d90a0","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091100@sittest.com","We, Taun 29091100 29091100@sittest.com","","HPWO00091498","","",""
"COMPASS","29091100","","Approved","11/05/2021","","IEEU501028","","","","","799","","4.00","","60150","","","","","","","","","","","","","","","IEEU","","fa51af2c-02d6-4cad-9154-793aff2ddb97","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091100@sittest.com","We, Taun 29091100 29091100@sittest.com","","HPWO00091498","","",""
"COMPASS","29091114","","Approved","10/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","2.00","Overtime","59146","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","7be82fee-fe04-413c-88a5-aa3303c46fe3","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","10/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59141","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","8d23d114-c58e-4d26-b3fe-4601e06d378a","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","11/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","2.00","Overtime","59147","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","f7e4f49f-55d7-4b43-b74f-25593e26401c","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","11/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59142","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","aaeb64cd-3a26-46de-bddf-3e5659612a58","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","12/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","2.00","Overtime","59148","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","02a9dc9a-a524-4952-8a80-77c92a0e0fa3","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","12/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59143","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","4483b6a4-2bf6-4556-ab88-bb8e445b2beb","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","13/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","2.00","Overtime","59149","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","494dad2f-26ba-42c6-bd04-0c115c2e79d3","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","13/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59144","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","3e109eab-eda4-498b-a672-e59edd8c567a","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","14/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","2.00","Overtime","59150","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","eb0054fb-b7da-4e1e-ab62-3fb0ea261122","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091114","","Approved","14/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59145","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","e18a6533-bbdb-4b7b-b123-d39f0c970e79","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091114@sittest.com","Brown, Lavender 29091114 29091114@sittest.com","","HPWO00091457","","",""
"COMPASS","29091115","","Approved","10/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Overtime","59156","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","2478c578-5665-4ea2-8a56-dec1239f3a2b","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","10/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59151","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","b28614cc-dda9-48fd-b116-f587db143295","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","11/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Overtime","59157","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","5c8ef6e7-4069-4258-8d39-73ca6cfecc4b","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","11/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59152","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","4f3d7ce9-829c-4c9f-9aa6-ac1dae19b8d7","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","12/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Overtime","59158","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","76f8a9a1-9e8a-4576-8975-031b533b1ed5","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","12/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59153","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","4794583f-ff04-47ec-8b9f-88b77bcca0c9","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","13/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Overtime","59159","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","7f80fc9e-6302-493e-aab2-2778387c9144","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","13/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59154","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","d89c70e7-60fb-4deb-af23-bfe40b565608","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","14/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Overtime","59160","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","17e8e71f-85af-4eb4-b31f-af10d231d72e","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091115","","Approved","14/05/2021","IE1-DMOC1.25.05","IEEU501028","","","IE1-DMOC1.25.05","","400","","8.00","Straight Time","59155","","","COMPASS WBS","","","","","","","","","C","","","IEEU","IE1-DMOC1.25.05","2718f5e0-111a-44d4-8f3f-78c46528a12b","Agency Contractor","10/05/2021 - 16/05/2021","Ireland","29091115@sittest.com","Chang, Cho 29091115 29091115@sittest.com","","HPWO00091458","","",""
"COMPASS","29091627","99111009","Approved","19/07/2021","US1-IWO65.01.01.04.65","USA7524376","NO BILL|Billable","","","","400","","3.00","Straight Time","87953","","","COMPASS WBS","","","","","","","","","C","X","R-010020407.0151","USA7","","5344fa30-95e1-4cac-86b7-906e669a0ae7","Agency Contractor","19/07/2021 - 25/07/2021","United States of America","29091627@sittest.com","BRADLEY, BLOHM 29091627 29091627@sittest.com","","HPWO00091547","","",""
"COMPASS","29091627","99111009","Approved","20/07/2021","US1-IWO65.01.01.04.65","USA7524376","NO BILL|Billable","","","","400","","3.00","Double Time","87954","","","COMPASS WBS","","","","","","","","","C","X","R-010020407.0151","USA7","","4939f2a3-a926-499f-8d3c-dd400f59eb33","Agency Contractor","19/07/2021 - 25/07/2021","United States of America","29091627@sittest.com","BRADLEY, BLOHM 29091627 29091627@sittest.com","","HPWO00091547","","",""
"COMPASS","29091627","99111009","Approved","21/07/2021","US1-IWO65.01.01.04.65","USA7524376","NO BILL|Billable","","","","400","","2.00","Straight Time","97351","","Cr&rebill","COMPASS WBS","","","","","","","","","C","X","R-010020407.0151","USA7","","c33202d1-bcb8-495f-9c9c-c39b96d92522","Agency Contractor","19/07/2021 - 25/07/2021","United States of America","29091627@sittest.com","BRADLEY, BLOHM 29091627 29091627@sittest.com","","HPWO00091547","","",""
"COMPASS","29091627","99111009","Approved","26/07/2021","US1-DMOC1.25.07","USA7524376","","","TEST1","","400","","1.00","Straight Time","90960","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","USA7","TEST1","861ec484-dd35-4566-8566-38df7592e945","Agency Contractor","26/07/2021 - 01/08/2021","United States of America","29091627@sittest.com","BRADLEY, BLOHM 29091627 29091627@sittest.com","","HPWO00091547","","",""
"COMPASS","29091627","99111009","Approved","27/07/2021","US1-DMOC1.25.07","USA7524376","","","TEST1","","400","","2.00","Straight Time","90961","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","USA7","TEST1","4783d348-b83c-4b11-9953-1df7ef712cd2","Agency Contractor","26/07/2021 - 01/08/2021","United States of America","29091627@sittest.com","BRADLEY, BLOHM 29091627 29091627@sittest.com","","HPWO00091547","","",""
"COMPASS","29091627","99111009","Approved","24/08/2021","US1-IWO65.01.01.04.65","USA7524376","NO BILL|Billable","","","","400","","5.00","Straight Time","98612","","","COMPASS WBS","","","","","","","","","C","X","R-010020407.0151","USA7","","64e6b511-4d92-4088-9fc7-e2771f9d2a65","Agency Contractor","23/08/2021 - 29/08/2021","United States of America","29091627@sittest.com","BRADLEY, BLOHM 29091627 29091627@sittest.com","","HPWO00091547","","",""
"COMPASS","29091628","","Approved","19/07/2021","CA1-DMOC1.25.05","USA7524376","","","","","400","","4.00","Straight Time","91819","","FSS IC test","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","","f92b1b0f-a2f5-4bc9-b319-94fb6b503a79","Agency Contractor","19/07/2021 - 25/07/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","20/07/2021","CA1-DMOC1.25.05","USA7524376","","","","","400","","4.00","Double Time","91820","","FSS IC test","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","","8dfec08d-0976-45cf-aaf6-15f080e70533","Agency Contractor","19/07/2021 - 25/07/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","21/07/2021","CA1-DMOC1.25.05","USA7524376","","","","","400","","4.00","Overtime","91821","","FSS IC test","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","","5e0c9a42-9f13-40cc-84d4-eb314d0cdae0","Agency Contractor","19/07/2021 - 25/07/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","02/08/2021","CA1-DMOC1.25.05","USA7524376","","","8106683","","433","","0.00","Straight Time","93260","","","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","8106683","4ddf7e4b-7b9d-4000-a7e9-76b81dd47929","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","02/08/2021","US1-DMOC1.25.07","USA7524376","","","TEST 2","","400","","0.00","Straight Time","91171","","","COMPASS WBS","Attribute 2","","","","","","","","C","","","USA7","TEST1 / TEST 2","1c112d65-c879-454f-a520-47dd867e5b59","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","02/08/2021","","USA7524376","","","","","799","","7.00","","91179","","","","","","","","","","","","","","","USA7","","e4bdeb20-b844-4df5-8d7c-a00865ff08b1","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","03/08/2021","","USA7524376","","","","","799","","7.00","","92661","","","","","","","","","","","","","","","USA7","","0346f428-9ff1-4da6-ba6b-a6813a6b8087","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","04/08/2021","CA1-DMOC1.25.05","USA7524376","","","8106683","","422","","2.00","Overtime","93262","","","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","8106683","2ec45a7d-b7cf-43a9-87bf-223cac410234","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","04/08/2021","CA1-DMOC1.25.05","USA7524376","","","8106683","","431","","5.00","Double Time","93263","","","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","8106683","6b4151bd-0c06-445e-80f8-60e8acd7d094","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","04/08/2021","CA1-DMOC1.25.05","USA7524376","","","8106683","","433","","1.00","Straight Time","93261","","","COMPASS WBS","","","","","","","","","C","","X1-00003.505","USA7","8106683","e1090795-471f-4fc2-8ea7-e5d1cfce3474","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","04/08/2021","DE1-DMOC1.25.01","USA7524376","","","","","414","","2.00","Straight Time","93279","","","COMPASS WBS","","","","","","","","","C","","","USA7","","5fc75e1a-28b0-486a-a3f1-6484d049b6b1","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091628","","Approved","05/08/2021","US1-DMOC1.25.07","USA7524376","","","TEST 2","","799","","0.00","Overtime","93290","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","USA7","TEST 2","c80e97f1-91ab-49fb-8c89-ce6c30a9d515","Agency Contractor","02/08/2021 - 08/08/2021","United States of America","29091628@sittest.com","Lyndsy, Hatfield 29091628 29091628@sittest.com","","HPWO00091548","","",""
"COMPASS","29091634","","Approved","26/07/2021","AU1-DMOC1.25.06","AUES500011","","","","","400","","4.00","Straight Time","98455","","1","COMPASS WBS","","","","","","","","","C","","","AUES","","d85bb08e-ae8d-45b5-9d08-6378bb4d1369","Agency Contractor","26/07/2021 - 01/08/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","27/07/2021","AU1-DMOC1.25.06","AUES500011","","","","","400","","4.00","Straight Time","98456","","1","COMPASS WBS","","","","","","","","","C","","","AUES","","911142b2-8360-41cf-bf68-e82cbcae0e7d","Agency Contractor","26/07/2021 - 01/08/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","02/08/2021","RU1-AN001.10.01.02","AUES500011","","","","","401","","2.00","Straight Time","98650","","","COMPASS WBS","","","","","","","","","C","","","AUES","","2174f495-b2b1-4f67-b982-d8972f38fb74","Agency Contractor","02/08/2021 - 08/08/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","03/08/2021","RU1-AN001.10.01.02","AUES500011","","","","","401","","2.00","Straight Time","98651","","","COMPASS WBS","","","","","","","","","C","","","AUES","","c80f9169-14cb-4144-9ff4-0ba4ea5b84a7","Agency Contractor","02/08/2021 - 08/08/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","30/08/2021","AU1-DMOC1.25.01","AUES500011","","","08012","","400","","2.00","Straight Time","100544","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","08012","5fbda21f-ac23-47cd-8284-9382e493c127","Agency Contractor","30/08/2021 - 05/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","06/09/2021","AU1-DMOC1.25.01","AUES500011","","","0811","","400","","1.00","Straight Time","100547","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","0811","3fdc8dbe-6a1c-4ca8-a349-29beca04cbbe","Agency Contractor","06/09/2021 - 12/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","06/09/2021","AU1-DMOC1.25.01","AUES500011","","","ES-614865-42055788","","400","","0.00","Straight Time","100548","","","COMPASS WBS","PPMC Project & Task","","","","","","","","C","","","AUES","08012 / ES-614865-42055788","fc6844e6-f42d-4ea8-bfb0-dc07dc3b710b","Agency Contractor","06/09/2021 - 12/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","07/09/2021","AU1-DMOC1.25.01","AUES500011","","","ES-614865-42055788","","400","","2.00","Straight Time","100549","","testing PPMC update","COMPASS WBS","PPMC Project & Task","","","","","","","","C","","","AUES","08012 / ES-614865-42055788","66612399-9b7e-43a9-8f85-b69a6b36a8a7","Agency Contractor","06/09/2021 - 12/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","08/09/2021","AU1-DMOC1.25.01","AUES500011","","","ES-614865-42055788","","400","","0.00","Straight Time","100997","","","COMPASS WBS","PPMC Project & Task","","","","","","","","C","","","AUES","08012 / ES-614865-42055788","575b3e3d-3d3f-4492-98fe-e857afc70973","Agency Contractor","06/09/2021 - 12/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","20/09/2021","AU1-DMOC1.25.07","AUES500011","","","TEST1","","400","","3.00","Straight Time","102836","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","TEST1","80a100d2-47f2-4abd-bf46-e9e8d1cca34f","Agency Contractor","20/09/2021 - 26/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","21/09/2021","AU1-DMOC1.25.07","AUES500011","","","TEST1","","400","","4.00","Straight Time","102837","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","TEST1","89e14e9f-7c75-483b-aeac-f196edcc5e1d","Agency Contractor","20/09/2021 - 26/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","22/09/2021","AU1-DMOC1.25.07","AUES500011","","","TEST1","","400","","4.00","Straight Time","102838","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","TEST1","fc57538d-9a87-4723-bc58-cf6b508f8912","Agency Contractor","20/09/2021 - 26/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","23/09/2021","AU1-DMOC1.25.07","AUES500011","","","TEST1","","400","","4.00","Straight Time","102839","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","TEST1","55554a91-a9be-49aa-9b4c-f91338ddde0a","Agency Contractor","20/09/2021 - 26/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","24/09/2021","AU1-DMOC1.25.07","AUES500011","","","TEST1","","400","","4.00","Straight Time","102840","","","COMPASS WBS","Attribute 1","","","","","","","","C","","","AUES","TEST1","b9bad8cf-868d-4dce-a7ea-f177c4ee2c7f","Agency Contractor","20/09/2021 - 26/09/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091634","","Approved","20/12/2021","AU1-DMOC1.25.01","AUES500011","","","ES-614865-42055788","","400","","1.00","Straight Time","149172","","","COMPASS WBS","PPMC Project & Task","","","","","","","","C","","","AUES","08012 / ES-614865-42055788","b704b291-aaf5-48de-99db-ed2055b2080d","Agency Contractor","20/12/2021 - 26/12/2021","Australia","29091634@sittest.com","Robert, Henson 29091634 29091634@sittest.com","","HPWO00091540","","",""
"COMPASS","29091642","","Approved","09/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","8.00","Double Time","98161","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","4cbc1a3b-12e4-4e57-ba84-07181de0bef0","Agency Contractor","09/08/2021 - 15/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","10/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Double Time","98162","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","50b38608-2fa7-4577-b7dc-ea209c8f09aa","Agency Contractor","09/08/2021 - 15/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","11/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Double Time","98163","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","b5a30a23-681c-4f5f-bc9a-ac3c801b7686","Agency Contractor","09/08/2021 - 15/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","12/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Double Time","98164","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","7f0398d4-7d01-464b-a2c2-a0300e36aa4c","Agency Contractor","09/08/2021 - 15/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","13/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Double Time","98165","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","44ef42f2-bc91-431f-9207-cd44c69c7465","Agency Contractor","09/08/2021 - 15/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","16/08/2021","DE1-DMOC1.41.01","DEET509239","","","test","","414","","4.00","Straight Time","98873","","","COMPASS WBS","","","","","","","","","C","","X1-00003.001","DEET","test","dd7c6d60-2db9-45ec-9b67-96db040d317b","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
